photo,class
brown-glass296.jpg,4.0
cardboard695.jpg,1.0
cardboard123.jpg,1.0
metal412.jpg,2.0
cardboard551.jpg,1.0
cardboard421.jpg,1.0
paper838.jpg,1.0
cardboard860.jpg,1.0
paper862.jpg,1.0
white-glass204.jpg,4.0
cardboard491.jpg,1.0
metal535.jpg,2.0
white-glass742.jpg,4.0
white-glass415.jpg,4.0
cardboard338.jpg,1.0
plastic251.jpg,3.0
paper389.jpg,1.0
paper418.jpg,1.0
metal149.jpg,2.0
cardboard60.jpg,1.0
plastic5.jpg,3.0
metal638.jpg,2.0
white-glass429.jpg,4.0
plastic238.jpg,3.0
cardboard816.jpg,1.0
brown-glass173.jpg,4.0
paper826.jpg,1.0
metal164.jpg,2.0
white-glass212.jpg,4.0
paper213.jpg,1.0
paper575.jpg,1.0
cardboard186.jpg,1.0
green-glass356.jpg,4.0
brown-glass143.jpg,4.0
metal685.jpg,2.0
green-glass344.jpg,4.0
cardboard589.jpg,1.0
brown-glass605.jpg,4.0
green-glass208.jpg,4.0
white-glass687.jpg,4.0
cardboard643.jpg,1.0
cardboard836.jpg,1.0
plastic279.jpg,3.0
metal363.jpg,2.0
white-glass293.jpg,4.0
cardboard347.jpg,1.0
green-glass9.jpg,4.0
metal168.jpg,2.0
brown-glass439.jpg,4.0
green-glass460.jpg,4.0
metal191.jpg,2.0
cardboard242.jpg,1.0
white-glass7.jpg,4.0
paper407.jpg,1.0
paper885.jpg,1.0
plastic373.jpg,3.0
white-glass76.jpg,4.0
metal151.jpg,2.0
plastic411.jpg,3.0
paper1034.jpg,1.0
white-glass770.jpg,4.0
metal549.jpg,2.0
paper978.jpg,1.0
white-glass496.jpg,4.0
cardboard570.jpg,1.0
plastic276.jpg,3.0
paper992.jpg,1.0
metal479.jpg,2.0
plastic666.jpg,3.0
plastic264.jpg,3.0
green-glass328.jpg,4.0
brown-glass174.jpg,4.0
paper221.jpg,1.0
cardboard381.jpg,1.0
white-glass122.jpg,4.0
cardboard286.jpg,1.0
cardboard646.jpg,1.0
brown-glass107.jpg,4.0
white-glass195.jpg,4.0
cardboard691.jpg,1.0
brown-glass113.jpg,4.0
metal214.jpg,2.0
paper935.jpg,1.0
white-glass325.jpg,4.0
plastic836.jpg,3.0
green-glass482.jpg,4.0
metal122.jpg,2.0
cardboard765.jpg,1.0
paper846.jpg,1.0
cardboard786.jpg,1.0
paper323.jpg,1.0
paper153.jpg,1.0
paper376.jpg,1.0
plastic740.jpg,3.0
brown-glass518.jpg,4.0
plastic389.jpg,3.0
cardboard662.jpg,1.0
cardboard630.jpg,1.0
cardboard466.jpg,1.0
paper401.jpg,1.0
paper706.jpg,1.0
metal349.jpg,2.0
cardboard118.jpg,1.0
cardboard196.jpg,1.0
brown-glass563.jpg,4.0
paper177.jpg,1.0
metal714.jpg,2.0
cardboard239.jpg,1.0
white-glass694.jpg,4.0
plastic249.jpg,3.0
plastic496.jpg,3.0
brown-glass375.jpg,4.0
cardboard249.jpg,1.0
cardboard483.jpg,1.0
brown-glass119.jpg,4.0
brown-glass246.jpg,4.0
plastic116.jpg,3.0
white-glass586.jpg,4.0
paper629.jpg,1.0
cardboard622.jpg,1.0
metal344.jpg,2.0
cardboard5.jpg,1.0
paper745.jpg,1.0
cardboard745.jpg,1.0
cardboard890.jpg,1.0
metal682.jpg,2.0
plastic751.jpg,3.0
green-glass455.jpg,4.0
white-glass710.jpg,4.0
paper795.jpg,1.0
plastic784.jpg,3.0
green-glass589.jpg,4.0
metal245.jpg,2.0
white-glass11.jpg,4.0
plastic511.jpg,3.0
plastic329.jpg,3.0
metal548.jpg,2.0
green-glass123.jpg,4.0
brown-glass453.jpg,4.0
cardboard72.jpg,1.0
brown-glass340.jpg,4.0
metal14.jpg,2.0
cardboard692.jpg,1.0
brown-glass550.jpg,4.0
plastic671.jpg,3.0
metal294.jpg,2.0
green-glass128.jpg,4.0
paper757.jpg,1.0
brown-glass414.jpg,4.0
plastic603.jpg,3.0
brown-glass343.jpg,4.0
plastic15.jpg,3.0
paper664.jpg,1.0
metal450.jpg,2.0
plastic434.jpg,3.0
white-glass399.jpg,4.0
metal317.jpg,2.0
white-glass257.jpg,4.0
plastic266.jpg,3.0
white-glass748.jpg,4.0
white-glass153.jpg,4.0
plastic862.jpg,3.0
brown-glass215.jpg,4.0
green-glass281.jpg,4.0
plastic168.jpg,3.0
paper1019.jpg,1.0
green-glass454.jpg,4.0
paper209.jpg,1.0
paper205.jpg,1.0
white-glass385.jpg,4.0
white-glass750.jpg,4.0
green-glass188.jpg,4.0
brown-glass458.jpg,4.0
white-glass94.jpg,4.0
green-glass320.jpg,4.0
brown-glass485.jpg,4.0
metal676.jpg,2.0
brown-glass421.jpg,4.0
green-glass505.jpg,4.0
green-glass199.jpg,4.0
brown-glass346.jpg,4.0
paper968.jpg,1.0
paper385.jpg,1.0
white-glass160.jpg,4.0
green-glass290.jpg,4.0
brown-glass86.jpg,4.0
plastic750.jpg,3.0
paper921.jpg,1.0
brown-glass398.jpg,4.0
white-glass558.jpg,4.0
plastic271.jpg,3.0
white-glass725.jpg,4.0
metal439.jpg,2.0
paper206.jpg,1.0
green-glass360.jpg,4.0
brown-glass391.jpg,4.0
brown-glass274.jpg,4.0
metal523.jpg,2.0
brown-glass489.jpg,4.0
cardboard164.jpg,1.0
paper311.jpg,1.0
cardboard781.jpg,1.0
green-glass446.jpg,4.0
green-glass269.jpg,4.0
white-glass624.jpg,4.0
cardboard368.jpg,1.0
green-glass8.jpg,4.0
paper900.jpg,1.0
metal364.jpg,2.0
plastic178.jpg,3.0
cardboard188.jpg,1.0
plastic155.jpg,3.0
green-glass316.jpg,4.0
plastic208.jpg,3.0
plastic427.jpg,3.0
paper40.jpg,1.0
brown-glass455.jpg,4.0
paper972.jpg,1.0
cardboard333.jpg,1.0
metal510.jpg,2.0
paper377.jpg,1.0
metal252.jpg,2.0
cardboard685.jpg,1.0
brown-glass484.jpg,4.0
plastic95.jpg,3.0
green-glass209.jpg,4.0
cardboard141.jpg,1.0
white-glass358.jpg,4.0
cardboard134.jpg,1.0
cardboard195.jpg,1.0
cardboard694.jpg,1.0
cardboard543.jpg,1.0
paper711.jpg,1.0
cardboard689.jpg,1.0
plastic233.jpg,3.0
brown-glass419.jpg,4.0
plastic357.jpg,3.0
metal311.jpg,2.0
paper608.jpg,1.0
green-glass479.jpg,4.0
metal553.jpg,2.0
cardboard454.jpg,1.0
paper118.jpg,1.0
paper940.jpg,1.0
white-glass351.jpg,4.0
brown-glass115.jpg,4.0
metal102.jpg,2.0
brown-glass399.jpg,4.0
paper1050.jpg,1.0
cardboard408.jpg,1.0
white-glass244.jpg,4.0
paper380.jpg,1.0
metal491.jpg,2.0
cardboard664.jpg,1.0
green-glass524.jpg,4.0
brown-glass142.jpg,4.0
paper756.jpg,1.0
paper27.jpg,1.0
cardboard232.jpg,1.0
white-glass304.jpg,4.0
white-glass383.jpg,4.0
brown-glass493.jpg,4.0
paper88.jpg,1.0
paper237.jpg,1.0
plastic74.jpg,3.0
white-glass755.jpg,4.0
plastic859.jpg,3.0
paper72.jpg,1.0
paper709.jpg,1.0
cardboard109.jpg,1.0
brown-glass350.jpg,4.0
brown-glass339.jpg,4.0
brown-glass498.jpg,4.0
metal316.jpg,2.0
plastic787.jpg,3.0
paper791.jpg,1.0
paper15.jpg,1.0
green-glass565.jpg,4.0
plastic272.jpg,3.0
paper944.jpg,1.0
paper125.jpg,1.0
cardboard441.jpg,1.0
white-glass113.jpg,4.0
white-glass277.jpg,4.0
brown-glass472.jpg,4.0
paper998.jpg,1.0
green-glass55.jpg,4.0
cardboard62.jpg,1.0
brown-glass607.jpg,4.0
metal292.jpg,2.0
paper81.jpg,1.0
cardboard86.jpg,1.0
cardboard871.jpg,1.0
green-glass195.jpg,4.0
paper38.jpg,1.0
metal373.jpg,2.0
cardboard325.jpg,1.0
cardboard18.jpg,1.0
green-glass68.jpg,4.0
green-glass67.jpg,4.0
plastic59.jpg,3.0
cardboard597.jpg,1.0
brown-glass179.jpg,4.0
paper370.jpg,1.0
plastic744.jpg,3.0
white-glass602.jpg,4.0
cardboard547.jpg,1.0
plastic636.jpg,3.0
brown-glass70.jpg,4.0
green-glass469.jpg,4.0
white-glass166.jpg,4.0
green-glass294.jpg,4.0
plastic224.jpg,3.0
brown-glass576.jpg,4.0
paper1039.jpg,1.0
paper548.jpg,1.0
white-glass343.jpg,4.0
cardboard303.jpg,1.0
green-glass163.jpg,4.0
cardboard840.jpg,1.0
paper432.jpg,1.0
cardboard100.jpg,1.0
metal111.jpg,2.0
plastic112.jpg,3.0
paper7.jpg,1.0
white-glass64.jpg,4.0
metal679.jpg,2.0
brown-glass92.jpg,4.0
metal10.jpg,2.0
white-glass193.jpg,4.0
paper1005.jpg,1.0
metal715.jpg,2.0
brown-glass99.jpg,4.0
metal217.jpg,2.0
paper509.jpg,1.0
cardboard579.jpg,1.0
metal538.jpg,2.0
green-glass2.jpg,4.0
cardboard845.jpg,1.0
plastic313.jpg,3.0
white-glass305.jpg,4.0
white-glass74.jpg,4.0
paper123.jpg,1.0
brown-glass219.jpg,4.0
paper47.jpg,1.0
paper537.jpg,1.0
plastic810.jpg,3.0
paper320.jpg,1.0
paper501.jpg,1.0
brown-glass51.jpg,4.0
paper165.jpg,1.0
cardboard97.jpg,1.0
metal190.jpg,2.0
green-glass255.jpg,4.0
white-glass6.jpg,4.0
plastic159.jpg,3.0
white-glass523.jpg,4.0
cardboard562.jpg,1.0
paper353.jpg,1.0
paper626.jpg,1.0
green-glass228.jpg,4.0
green-glass141.jpg,4.0
green-glass213.jpg,4.0
plastic554.jpg,3.0
brown-glass212.jpg,4.0
white-glass505.jpg,4.0
paper29.jpg,1.0
green-glass304.jpg,4.0
cardboard629.jpg,1.0
metal257.jpg,2.0
white-glass487.jpg,4.0
white-glass413.jpg,4.0
green-glass111.jpg,4.0
cardboard565.jpg,1.0
paper710.jpg,1.0
cardboard314.jpg,1.0
cardboard767.jpg,1.0
cardboard808.jpg,1.0
white-glass570.jpg,4.0
cardboard107.jpg,1.0
brown-glass247.jpg,4.0
green-glass372.jpg,4.0
cardboard342.jpg,1.0
brown-glass185.jpg,4.0
paper175.jpg,1.0
plastic214.jpg,3.0
plastic171.jpg,3.0
plastic352.jpg,3.0
cardboard415.jpg,1.0
cardboard98.jpg,1.0
cardboard68.jpg,1.0
brown-glass597.jpg,4.0
metal390.jpg,2.0
plastic30.jpg,3.0
white-glass530.jpg,4.0
plastic257.jpg,3.0
paper603.jpg,1.0
green-glass86.jpg,4.0
metal743.jpg,2.0
cardboard481.jpg,1.0
plastic52.jpg,3.0
paper471.jpg,1.0
plastic166.jpg,3.0
green-glass297.jpg,4.0
paper34.jpg,1.0
metal497.jpg,2.0
white-glass302.jpg,4.0
cardboard735.jpg,1.0
brown-glass466.jpg,4.0
paper724.jpg,1.0
paper976.jpg,1.0
brown-glass43.jpg,4.0
cardboard680.jpg,1.0
paper69.jpg,1.0
cardboard638.jpg,1.0
plastic149.jpg,3.0
cardboard400.jpg,1.0
paper77.jpg,1.0
brown-glass103.jpg,4.0
plastic414.jpg,3.0
plastic179.jpg,3.0
brown-glass441.jpg,4.0
plastic158.jpg,3.0
plastic73.jpg,3.0
plastic104.jpg,3.0
green-glass588.jpg,4.0
plastic583.jpg,3.0
white-glass25.jpg,4.0
brown-glass457.jpg,4.0
green-glass231.jpg,4.0
paper181.jpg,1.0
paper1038.jpg,1.0
white-glass663.jpg,4.0
plastic331.jpg,3.0
green-glass143.jpg,4.0
cardboard216.jpg,1.0
brown-glass62.jpg,4.0
plastic495.jpg,3.0
plastic191.jpg,3.0
metal282.jpg,2.0
paper17.jpg,1.0
paper945.jpg,1.0
cardboard755.jpg,1.0
cardboard795.jpg,1.0
metal532.jpg,2.0
cardboard698.jpg,1.0
metal116.jpg,2.0
paper26.jpg,1.0
plastic767.jpg,3.0
metal368.jpg,2.0
cardboard751.jpg,1.0
plastic375.jpg,3.0
brown-glass361.jpg,4.0
plastic409.jpg,3.0
white-glass639.jpg,4.0
brown-glass244.jpg,4.0
metal626.jpg,2.0
green-glass222.jpg,4.0
cardboard448.jpg,1.0
cardboard799.jpg,1.0
cardboard834.jpg,1.0
cardboard154.jpg,1.0
paper554.jpg,1.0
green-glass41.jpg,4.0
plastic355.jpg,3.0
paper989.jpg,1.0
plastic299.jpg,3.0
white-glass148.jpg,4.0
metal3.jpg,2.0
cardboard439.jpg,1.0
plastic443.jpg,3.0
white-glass574.jpg,4.0
green-glass560.jpg,4.0
brown-glass85.jpg,4.0
green-glass307.jpg,4.0
paper708.jpg,1.0
metal369.jpg,2.0
plastic479.jpg,3.0
plastic87.jpg,3.0
plastic173.jpg,3.0
plastic654.jpg,3.0
cardboard557.jpg,1.0
white-glass365.jpg,4.0
cardboard2.jpg,1.0
white-glass184.jpg,4.0
paper367.jpg,1.0
plastic594.jpg,3.0
metal736.jpg,2.0
metal84.jpg,2.0
metal279.jpg,2.0
plastic849.jpg,3.0
green-glass395.jpg,4.0
green-glass314.jpg,4.0
white-glass35.jpg,4.0
metal194.jpg,2.0
white-glass186.jpg,4.0
paper789.jpg,1.0
green-glass490.jpg,4.0
white-glass417.jpg,4.0
green-glass167.jpg,4.0
paper518.jpg,1.0
plastic452.jpg,3.0
white-glass80.jpg,4.0
cardboard687.jpg,1.0
plastic555.jpg,3.0
plastic26.jpg,3.0
white-glass167.jpg,4.0
cardboard45.jpg,1.0
brown-glass410.jpg,4.0
brown-glass562.jpg,4.0
metal367.jpg,2.0
paper9.jpg,1.0
paper13.jpg,1.0
green-glass337.jpg,4.0
plastic410.jpg,3.0
metal127.jpg,2.0
paper1046.jpg,1.0
paper933.jpg,1.0
metal597.jpg,2.0
cardboard135.jpg,1.0
paper458.jpg,1.0
brown-glass122.jpg,4.0
plastic207.jpg,3.0
cardboard727.jpg,1.0
paper560.jpg,1.0
metal599.jpg,2.0
white-glass773.jpg,4.0
brown-glass436.jpg,4.0
green-glass210.jpg,4.0
brown-glass79.jpg,4.0
plastic604.jpg,3.0
brown-glass442.jpg,4.0
brown-glass18.jpg,4.0
paper730.jpg,1.0
green-glass415.jpg,4.0
paper600.jpg,1.0
cardboard503.jpg,1.0
green-glass474.jpg,4.0
paper345.jpg,1.0
metal290.jpg,2.0
metal684.jpg,2.0
paper631.jpg,1.0
paper373.jpg,1.0
brown-glass289.jpg,4.0
white-glass759.jpg,4.0
brown-glass148.jpg,4.0
cardboard244.jpg,1.0
white-glass549.jpg,4.0
paper816.jpg,1.0
cardboard265.jpg,1.0
brown-glass253.jpg,4.0
green-glass56.jpg,4.0
plastic732.jpg,3.0
metal47.jpg,2.0
paper444.jpg,1.0
metal459.jpg,2.0
cardboard830.jpg,1.0
white-glass600.jpg,4.0
metal21.jpg,2.0
paper551.jpg,1.0
plastic683.jpg,3.0
brown-glass364.jpg,4.0
paper392.jpg,1.0
cardboard329.jpg,1.0
cardboard306.jpg,1.0
paper255.jpg,1.0
plastic231.jpg,3.0
metal496.jpg,2.0
green-glass35.jpg,4.0
white-glass261.jpg,4.0
white-glass517.jpg,4.0
green-glass197.jpg,4.0
cardboard433.jpg,1.0
paper997.jpg,1.0
white-glass418.jpg,4.0
green-glass82.jpg,4.0
white-glass95.jpg,4.0
brown-glass387.jpg,4.0
green-glass293.jpg,4.0
green-glass457.jpg,4.0
brown-glass44.jpg,4.0
brown-glass534.jpg,4.0
cardboard296.jpg,1.0
metal146.jpg,2.0
plastic220.jpg,3.0
cardboard7.jpg,1.0
paper426.jpg,1.0
plastic218.jpg,3.0
green-glass452.jpg,4.0
cardboard590.jpg,1.0
white-glass266.jpg,4.0
cardboard294.jpg,1.0
plastic395.jpg,3.0
metal57.jpg,2.0
paper558.jpg,1.0
brown-glass127.jpg,4.0
white-glass70.jpg,4.0
plastic717.jpg,3.0
brown-glass126.jpg,4.0
cardboard776.jpg,1.0
metal384.jpg,2.0
paper193.jpg,1.0
metal625.jpg,2.0
paper393.jpg,1.0
green-glass243.jpg,4.0
metal340.jpg,2.0
white-glass761.jpg,4.0
cardboard204.jpg,1.0
green-glass402.jpg,4.0
brown-glass359.jpg,4.0
metal475.jpg,2.0
green-glass47.jpg,4.0
plastic768.jpg,3.0
paper828.jpg,1.0
paper568.jpg,1.0
metal243.jpg,2.0
white-glass453.jpg,4.0
cardboard482.jpg,1.0
paper638.jpg,1.0
plastic125.jpg,3.0
cardboard624.jpg,1.0
green-glass277.jpg,4.0
paper236.jpg,1.0
plastic611.jpg,3.0
paper956.jpg,1.0
paper467.jpg,1.0
plastic724.jpg,3.0
paper346.jpg,1.0
green-glass615.jpg,4.0
cardboard254.jpg,1.0
white-glass54.jpg,4.0
paper119.jpg,1.0
brown-glass312.jpg,4.0
cardboard413.jpg,1.0
plastic865.jpg,3.0
metal478.jpg,2.0
green-glass407.jpg,4.0
cardboard866.jpg,1.0
green-glass246.jpg,4.0
white-glass596.jpg,4.0
plastic507.jpg,3.0
cardboard536.jpg,1.0
paper687.jpg,1.0
white-glass378.jpg,4.0
brown-glass159.jpg,4.0
plastic748.jpg,3.0
plastic777.jpg,3.0
plastic619.jpg,3.0
green-glass305.jpg,4.0
plastic506.jpg,3.0
metal210.jpg,2.0
white-glass163.jpg,4.0
plastic267.jpg,3.0
cardboard774.jpg,1.0
white-glass243.jpg,4.0
cardboard581.jpg,1.0
paper84.jpg,1.0
plastic783.jpg,3.0
white-glass79.jpg,4.0
green-glass374.jpg,4.0
white-glass352.jpg,4.0
white-glass508.jpg,4.0
paper521.jpg,1.0
plastic858.jpg,3.0
metal647.jpg,2.0
brown-glass285.jpg,4.0
white-glass744.jpg,4.0
paper403.jpg,1.0
brown-glass20.jpg,4.0
paper482.jpg,1.0
white-glass423.jpg,4.0
green-glass531.jpg,4.0
plastic420.jpg,3.0
white-glass199.jpg,4.0
cardboard379.jpg,1.0
brown-glass116.jpg,4.0
brown-glass537.jpg,4.0
green-glass270.jpg,4.0
paper942.jpg,1.0
brown-glass288.jpg,4.0
metal425.jpg,2.0
paper203.jpg,1.0
white-glass398.jpg,4.0
metal421.jpg,2.0
metal668.jpg,2.0
cardboard264.jpg,1.0
green-glass44.jpg,4.0
paper536.jpg,1.0
white-glass758.jpg,4.0
metal642.jpg,2.0
plastic72.jpg,3.0
paper16.jpg,1.0
cardboard633.jpg,1.0
paper606.jpg,1.0
green-glass300.jpg,4.0
paper56.jpg,1.0
brown-glass69.jpg,4.0
plastic828.jpg,3.0
plastic513.jpg,3.0
white-glass512.jpg,4.0
paper313.jpg,1.0
brown-glass39.jpg,4.0
cardboard215.jpg,1.0
cardboard681.jpg,1.0
white-glass286.jpg,4.0
brown-glass460.jpg,4.0
brown-glass408.jpg,4.0
plastic307.jpg,3.0
plastic230.jpg,3.0
paper555.jpg,1.0
brown-glass202.jpg,4.0
plastic710.jpg,3.0
green-glass542.jpg,4.0
metal376.jpg,2.0
paper686.jpg,1.0
plastic455.jpg,3.0
brown-glass447.jpg,4.0
brown-glass112.jpg,4.0
paper228.jpg,1.0
green-glass42.jpg,4.0
white-glass483.jpg,4.0
metal713.jpg,2.0
plastic512.jpg,3.0
white-glass183.jpg,4.0
plastic723.jpg,3.0
white-glass260.jpg,4.0
cardboard697.jpg,1.0
white-glass107.jpg,4.0
paper782.jpg,1.0
cardboard823.jpg,1.0
white-glass463.jpg,4.0
cardboard478.jpg,1.0
plastic519.jpg,3.0
white-glass457.jpg,4.0
cardboard275.jpg,1.0
white-glass158.jpg,4.0
paper672.jpg,1.0
cardboard874.jpg,1.0
paper381.jpg,1.0
brown-glass270.jpg,4.0
brown-glass446.jpg,4.0
paper231.jpg,1.0
plastic62.jpg,3.0
paper829.jpg,1.0
plastic346.jpg,3.0
cardboard332.jpg,1.0
cardboard358.jpg,1.0
green-glass590.jpg,4.0
white-glass538.jpg,4.0
metal734.jpg,2.0
paper739.jpg,1.0
plastic342.jpg,3.0
white-glass58.jpg,4.0
green-glass324.jpg,4.0
brown-glass249.jpg,4.0
white-glass31.jpg,4.0
plastic497.jpg,3.0
paper601.jpg,1.0
plastic843.jpg,3.0
plastic226.jpg,3.0
green-glass417.jpg,4.0
metal172.jpg,2.0
paper405.jpg,1.0
metal437.jpg,2.0
cardboard465.jpg,1.0
green-glass5.jpg,4.0
brown-glass36.jpg,4.0
metal694.jpg,2.0
cardboard238.jpg,1.0
paper898.jpg,1.0
brown-glass213.jpg,4.0
cardboard160.jpg,1.0
plastic363.jpg,3.0
green-glass364.jpg,4.0
white-glass717.jpg,4.0
brown-glass533.jpg,4.0
cardboard803.jpg,1.0
cardboard762.jpg,1.0
paper461.jpg,1.0
paper912.jpg,1.0
cardboard170.jpg,1.0
plastic661.jpg,3.0
paper114.jpg,1.0
plastic614.jpg,3.0
paper337.jpg,1.0
cardboard539.jpg,1.0
brown-glass584.jpg,4.0
green-glass601.jpg,4.0
metal332.jpg,2.0
brown-glass307.jpg,4.0
paper807.jpg,1.0
cardboard824.jpg,1.0
white-glass132.jpg,4.0
metal366.jpg,2.0
paper931.jpg,1.0
white-glass455.jpg,4.0
brown-glass400.jpg,4.0
white-glass57.jpg,4.0
white-glass210.jpg,4.0
metal278.jpg,2.0
plastic245.jpg,3.0
plastic522.jpg,3.0
green-glass315.jpg,4.0
paper50.jpg,1.0
brown-glass88.jpg,4.0
plastic79.jpg,3.0
metal759.jpg,2.0
white-glass315.jpg,4.0
metal273.jpg,2.0
plastic480.jpg,3.0
cardboard870.jpg,1.0
paper137.jpg,1.0
brown-glass273.jpg,4.0
metal219.jpg,2.0
paper883.jpg,1.0
plastic840.jpg,3.0
green-glass581.jpg,4.0
brown-glass194.jpg,4.0
cardboard713.jpg,1.0
white-glass598.jpg,4.0
plastic384.jpg,3.0
brown-glass528.jpg,4.0
cardboard337.jpg,1.0
green-glass562.jpg,4.0
green-glass103.jpg,4.0
cardboard800.jpg,1.0
cardboard859.jpg,1.0
cardboard388.jpg,1.0
brown-glass50.jpg,4.0
paper591.jpg,1.0
cardboard334.jpg,1.0
brown-glass397.jpg,4.0
green-glass53.jpg,4.0
green-glass7.jpg,4.0
paper305.jpg,1.0
cardboard741.jpg,1.0
plastic369.jpg,3.0
green-glass611.jpg,4.0
cardboard116.jpg,1.0
paper747.jpg,1.0
metal488.jpg,2.0
cardboard833.jpg,1.0
metal356.jpg,2.0
green-glass327.jpg,4.0
paper549.jpg,1.0
brown-glass549.jpg,4.0
white-glass414.jpg,4.0
cardboard9.jpg,1.0
metal631.jpg,2.0
plastic697.jpg,3.0
metal109.jpg,2.0
green-glass241.jpg,4.0
cardboard139.jpg,1.0
white-glass246.jpg,4.0
cardboard753.jpg,1.0
white-glass177.jpg,4.0
white-glass18.jpg,4.0
plastic35.jpg,3.0
green-glass333.jpg,4.0
white-glass498.jpg,4.0
plastic372.jpg,3.0
paper762.jpg,1.0
green-glass384.jpg,4.0
green-glass571.jpg,4.0
brown-glass595.jpg,4.0
cardboard549.jpg,1.0
paper929.jpg,1.0
cardboard683.jpg,1.0
metal448.jpg,2.0
cardboard740.jpg,1.0
metal87.jpg,2.0
paper39.jpg,1.0
paper256.jpg,1.0
cardboard783.jpg,1.0
cardboard621.jpg,1.0
green-glass262.jpg,4.0
white-glass406.jpg,4.0
plastic816.jpg,3.0
metal419.jpg,2.0
paper673.jpg,1.0
metal454.jpg,2.0
brown-glass269.jpg,4.0
green-glass432.jpg,4.0
green-glass572.jpg,4.0
paper163.jpg,1.0
paper258.jpg,1.0
green-glass6.jpg,4.0
white-glass482.jpg,4.0
cardboard444.jpg,1.0
metal483.jpg,2.0
plastic703.jpg,3.0
metal29.jpg,2.0
brown-glass293.jpg,4.0
plastic803.jpg,3.0
brown-glass413.jpg,4.0
green-glass464.jpg,4.0
metal272.jpg,2.0
paper53.jpg,1.0
brown-glass480.jpg,4.0
cardboard773.jpg,1.0
cardboard219.jpg,1.0
cardboard857.jpg,1.0
green-glass173.jpg,4.0
white-glass446.jpg,4.0
plastic792.jpg,3.0
green-glass168.jpg,4.0
plastic240.jpg,3.0
cardboard865.jpg,1.0
plastic838.jpg,3.0
paper342.jpg,1.0
paper350.jpg,1.0
cardboard412.jpg,1.0
paper740.jpg,1.0
white-glass541.jpg,4.0
paper76.jpg,1.0
metal721.jpg,2.0
paper988.jpg,1.0
paper772.jpg,1.0
green-glass13.jpg,4.0
plastic142.jpg,3.0
metal728.jpg,2.0
green-glass282.jpg,4.0
brown-glass242.jpg,4.0
metal162.jpg,2.0
metal324.jpg,2.0
paper585.jpg,1.0
paper463.jpg,1.0
plastic14.jpg,3.0
white-glass667.jpg,4.0
paper893.jpg,1.0
metal615.jpg,2.0
green-glass89.jpg,4.0
cardboard280.jpg,1.0
plastic37.jpg,3.0
white-glass367.jpg,4.0
plastic835.jpg,3.0
white-glass515.jpg,4.0
plastic646.jpg,3.0
white-glass303.jpg,4.0
metal608.jpg,2.0
paper633.jpg,1.0
cardboard501.jpg,1.0
plastic676.jpg,3.0
brown-glass403.jpg,4.0
metal60.jpg,2.0
green-glass398.jpg,4.0
brown-glass198.jpg,4.0
white-glass649.jpg,4.0
metal265.jpg,2.0
cardboard174.jpg,1.0
cardboard54.jpg,1.0
paper505.jpg,1.0
cardboard498.jpg,1.0
cardboard568.jpg,1.0
white-glass736.jpg,4.0
green-glass485.jpg,4.0
metal386.jpg,2.0
metal351.jpg,2.0
white-glass334.jpg,4.0
plastic143.jpg,3.0
paper690.jpg,1.0
metal435.jpg,2.0
paper200.jpg,1.0
plastic718.jpg,3.0
green-glass196.jpg,4.0
brown-glass120.jpg,4.0
plastic169.jpg,3.0
metal4.jpg,2.0
green-glass472.jpg,4.0
white-glass93.jpg,4.0
paper183.jpg,1.0
white-glass502.jpg,4.0
brown-glass504.jpg,4.0
white-glass98.jpg,4.0
cardboard236.jpg,1.0
metal666.jpg,2.0
green-glass136.jpg,4.0
plastic831.jpg,3.0
plastic589.jpg,3.0
cardboard473.jpg,1.0
brown-glass259.jpg,4.0
metal429.jpg,2.0
white-glass462.jpg,4.0
metal501.jpg,2.0
white-glass640.jpg,4.0
cardboard476.jpg,1.0
paper61.jpg,1.0
paper79.jpg,1.0
paper707.jpg,1.0
paper744.jpg,1.0
white-glass370.jpg,4.0
white-glass614.jpg,4.0
plastic20.jpg,3.0
paper334.jpg,1.0
plastic194.jpg,3.0
paper580.jpg,1.0
green-glass617.jpg,4.0
paper599.jpg,1.0
brown-glass580.jpg,4.0
cardboard612.jpg,1.0
white-glass232.jpg,4.0
paper948.jpg,1.0
plastic394.jpg,3.0
plastic371.jpg,3.0
green-glass99.jpg,4.0
plastic42.jpg,3.0
green-glass363.jpg,4.0
cardboard534.jpg,1.0
cardboard588.jpg,1.0
plastic23.jpg,3.0
green-glass234.jpg,4.0
paper67.jpg,1.0
white-glass391.jpg,4.0
plastic758.jpg,3.0
metal22.jpg,2.0
paper771.jpg,1.0
paper597.jpg,1.0
brown-glass282.jpg,4.0
paper713.jpg,1.0
green-glass205.jpg,4.0
brown-glass443.jpg,4.0
plastic301.jpg,3.0
green-glass388.jpg,4.0
metal655.jpg,2.0
paper787.jpg,1.0
white-glass126.jpg,4.0
cardboard270.jpg,1.0
white-glass220.jpg,4.0
metal764.jpg,2.0
metal101.jpg,2.0
metal677.jpg,2.0
paper169.jpg,1.0
cardboard615.jpg,1.0
metal695.jpg,2.0
cardboard684.jpg,1.0
plastic541.jpg,3.0
paper354.jpg,1.0
white-glass675.jpg,4.0
white-glass408.jpg,4.0
metal648.jpg,2.0
paper280.jpg,1.0
brown-glass21.jpg,4.0
metal636.jpg,2.0
brown-glass313.jpg,4.0
paper527.jpg,1.0
white-glass393.jpg,4.0
green-glass599.jpg,4.0
plastic585.jpg,3.0
